Location,Crash Type,Municipality,Year,Crash Count,Latitude,Longitude
LADNER TRUNK RD & LINDEN DR,Casualty,DELTA,2018,1,49.090217,-123.071761
NICHOLSON RD & WADE RD,Casualty,DELTA,2018,1,49.124145,-122.894908
NORDEL WAY & SWENSON WAY,Casualty,DELTA,2018,1,49.151503,-122.943374
RIVER RD & STEGAVIK CRT,Casualty,DELTA,2018,1,49.164971,-122.928116
RIVER RD & WEBSTER RD,Casualty,DELTA,2018,1,49.149365,-122.996159
RIVER RD W & WESTHAM ISLAND RD,Casualty,DELTA,2018,1,49.079339,-123.12619
WEIGH SCALE RD & TURNING LANE,Casualty,DELTA,2018,1,49.14737,-122.942424
111 ST & 80 AVE,Casualty,DELTA,2018,2,49.148546,-122.915303
114 ST & 82 AVE,Casualty,DELTA,2018,2,49.152217,-122.906966
116 ST & 73A AVE,Casualty,DELTA,2018,2,49.136311,-122.901419
116 ST & 81A AVE,Casualty,DELTA,2018,2,49.151314,-122.901455
116 ST & 83 AVE,Casualty,DELTA,2018,2,49.154118,-122.901502
116 ST & 87 AVE,Casualty,DELTA,2018,2,49.161066,-122.902135
118 ST & 96 AVE,Casualty,DELTA,2018,2,49.177132,-122.895682
120 ST,Casualty,DELTA,2018,2,49.128911,-122.890372
120 ST & MALL ACCESS,Casualty,DELTA,2018,2,49.13252,-122.890367
28 AVE & 56 ST,Casualty,DELTA,2018,2,49.05383,-123.06862
44 AVE & ARTHUR DR,Casualty,DELTA,2018,2,49.083078,-123.077962
47A AVE & ARTHUR DR & ELLIOTT ST & LADNER TRUNK RD,Casualty,DELTA,2018,2,49.090025,-123.082032
56 ST & 6 AVE,Casualty,DELTA,2018,2,49.013768,-123.068623
56 ST & 8A AVE,Casualty,DELTA,2018,2,49.018007,-123.068638
62 ST & LADNER TRUNK RD,Casualty,DELTA,2018,2,49.090166,-123.051145
64 AVE & WADE RD,Casualty,DELTA,2018,2,49.119407,-122.895981
72 AVE & BREWSTER DR W,Casualty,DELTA,2018,2,49.133974,-122.899545
72 ST & HOPCOTT RD & RIVER RD,Casualty,DELTA,2018,2,49.136998,-123.025721
76 ST & PROGRESS WAY,Casualty,DELTA,2018,2,49.135709,-123.013417
76 ST & RIVER RD & ROSS RD,Casualty,DELTA,2018,2,49.14006,-123.013862
80 ST & 80TH ST OFFRAMP & LADNER TRUNK RD,Casualty,DELTA,2018,2,49.089981,-123.001708
84 AVE & BROOKE RD,Casualty,DELTA,2018,2,49.156053,-122.9208
ARTHUR DR & DELTAPORT WAY,Casualty,DELTA,2018,2,49.059592,-123.07785
CARLETON CRT & CLIVEDEN AVE,Casualty,DELTA,2018,2,49.168588,-122.958868
DELTAPORT WAY & DELTAPORT WAY ONRAMP & HWY 17A,Casualty,DELTA,2018,2,49.059398,-123.057192
HORNBY DR & HWY 10 & LADNER TRUNK RD & LADNER TRUNK RD OFFRAMP,Casualty,DELTA,2018,2,49.089536,-122.962835
HUSTON RD & RIVER RD,Casualty,DELTA,2018,2,49.145071,-123.003446
HWY 17 & HWY 17 ONRAMP,Casualty,DELTA,2018,2,49.095633,-123.02679
NORDEL CRT & NORDEL WAY & RIVER WAY,Casualty,DELTA,2018,2,49.149164,-122.943319
110 ST & 84 AVE,Casualty,DELTA,2018,3,49.156051,-122.918041
112 ST & LADNER TRUNK RD,Casualty,DELTA,2018,3,49.098232,-122.912642
118 ST & 80 AVE,Casualty,DELTA,2018,3,49.148599,-122.895872
18 AVE & 56 ST,Casualty,DELTA,2018,3,49.035294,-123.068621
19 AVE & 56 ST,Casualty,DELTA,2018,3,49.03684,-123.068654
48 AVE & GEORGIA ST,Casualty,DELTA,2018,3,49.090148,-123.087756
70 AVE & NICHOLSON RD,Casualty,DELTA,2018,3,49.130348,-122.893617
ALEX FRASER BRIDGE & HWY 91 & NORDEL CRT,Casualty,DELTA,2018,3,49.149452,-122.938514
CHESTER RD & DERWENT WAY,Casualty,DELTA,2018,3,49.167257,-122.943384
FERRY CAUSEWAY & HWY 17 & TSAWWASSEN DR,Casualty,DELTA,2018,3,49.029107,-123.097209
FERRY RD & RIVER RD,Casualty,DELTA,2018,3,49.098463,-123.079515
HWY 17 & SALISH SEA DR,Casualty,DELTA,2018,3,49.032646,-123.089841
HWY 17 & UNSIGNED,Casualty,DELTA,2018,3,49.092905,-123.025392
NORDEL WAY & RIVER RD,Casualty,DELTA,2018,3,49.154251,-122.944842
NORDEL WAY & SHEPHERD WAY,Casualty,DELTA,2018,3,49.16163,-122.917383
112 ST & 82 AVE,Casualty,DELTA,2018,4,49.152231,-122.912455
112 ST & 86 AVE,Casualty,DELTA,2018,4,49.159662,-122.912377
114A ST & 72 AVE,Casualty,DELTA,2018,4,49.133922,-122.905442
116 ST & 86 AVE,Casualty,DELTA,2018,4,49.159564,-122.902143
12 AVE & 52 ST,Casualty,DELTA,2018,4,49.0247,-123.079766
12 AVE & 53A ST,Casualty,DELTA,2018,4,49.0247,-123.075471
12 AVE & 56 ST,Casualty,DELTA,2018,4,49.024694,-123.068667
120 ST & BOUNDARY PARK GATE & SUNWOOD DR,Casualty,DELTA,2018,4,49.112901,-122.890417
53 ST & LADNER TRUNK RD,Casualty,DELTA,2018,4,49.090221,-123.075847
57 ST & LADNER TRUNK RD,Casualty,DELTA,2018,4,49.090199,-123.065273
64 AVE & SUNWOOD DR,Casualty,DELTA,2018,4,49.119366,-122.893165
64 AVE & WESTVIEW DR,Casualty,DELTA,2018,4,49.119232,-122.922773
72 AVE & YORK CRES,Casualty,DELTA,2018,4,49.133878,-122.916283
CHESTER RD & CLIVEDEN AVE,Casualty,DELTA,2018,4,49.172231,-122.946975
CLIVEDEN AVE & EATON WAY,Casualty,DELTA,2018,4,49.165872,-122.964976
113 ST & 72 AVE & HEATH ELEMENTARY SCHOOL ACCESS,Casualty,DELTA,2018,5,49.133905,-122.908397
116 ST & 84 AVE,Casualty,DELTA,2018,5,49.155908,-122.901523
116 ST & 96 AVE,Casualty,DELTA,2018,5,49.177123,-122.901192
117 ST & 80 AVE,Casualty,DELTA,2018,5,49.1486,-122.898665
120 ST & 66 AVE,Casualty,DELTA,2018,5,49.123004,-122.890373
55B ST & LADNER TRUNK RD,Casualty,DELTA,2018,5,49.090932,-123.068475
112 ST & 80 AVE,Casualty,DELTA,2018,6,49.148641,-122.91253
116 ST & 92 AVE,Casualty,DELTA,2018,6,49.170575,-122.901261
16 AVE & 56 ST,Casualty,DELTA,2018,6,49.032012,-123.067952
52 ST & CANOE PASS WAY,Casualty,DELTA,2018,6,49.041396,-123.079711
80 ST & 80 ST CONN & PROGRESS WAY,Casualty,DELTA,2018,6,49.140149,-123.001581
HWY 17 & LADNER TRUNK RD,Casualty,DELTA,2018,6,49.090066,-123.024692
HWY 91 & NORDEL WAY & NORDEL WAY OFFRAMP & NORDEL WAY ONRAMP & SCALE ACCESS,Casualty,DELTA,2018,6,49.145293,-122.936786
120 ST & 76A AVE,Casualty,DELTA,2018,7,49.142295,-122.890367
HWY 10 & HWY 10 OFFRAMP & HWY 10 ONRAMP & HWY 91,Casualty,DELTA,2018,7,49.102485,-122.900334
CLIVEDEN AVE & CLIVEDEN PL,Casualty,DELTA,2018,8,49.16943,-122.956087
116 ST & 75A AVE,Casualty,DELTA,2018,9,49.140126,-122.901402
116 ST & 90 AVE,Casualty,DELTA,2018,9,49.166891,-122.90187
112 ST & 84 AVE,Casualty,DELTA,2018,10,49.156046,-122.912377
80 ST CONN & 80 ST CONN OFFRAMP & 80 ST CONN ONRAMP & HWY 17,Casualty,DELTA,2018,10,49.140603,-122.995894
96 ST & HWY 10 & LADNER TRUNK RD & LADNER TRUNK RD OFFRAMP,Casualty,DELTA,2018,10,49.091581,-122.957165
104 ST & LADNER TRUNK RD,Casualty,DELTA,2018,11,49.095772,-122.935026
115 ST & 72 AVE,Casualty,DELTA,2018,11,49.13393,-122.904184
116 ST & 82 AVE,Casualty,DELTA,2018,11,49.152217,-122.901477
118 ST & 72 AVE,Casualty,DELTA,2018,11,49.134017,-122.896009
120 ST & 90 AVE,Casualty,DELTA,2018,11,49.166821,-122.890365
120 ST & 93A AVE,Casualty,DELTA,2018,11,49.172969,-122.89022
96 ST & HORNBY DR & HWY 10 & HWY 99 & LADNER TRUNK RD & LADNER TRUNK RD OFFRAMP & LADNER TRUNK RD ONRAMP,Casualty,DELTA,2018,11,49.090494,-122.959532
116 ST & 88 AVE,Casualty,DELTA,2018,12,49.163254,-122.90214
72 AVE & WESTVIEW DR,Casualty,DELTA,2018,12,49.133914,-122.918175
HARVEST DR & LADNER TRUNK RD,Casualty,DELTA,2018,12,49.090195,-123.062988
112 ST & NORDEL WAY,Casualty,DELTA,2018,13,49.162,-122.912393
BROOKE RD & NORDEL WAY,Casualty,DELTA,2018,13,49.160449,-122.921537
ALEX FRASER BRIDGE & HWY 17,Casualty,DELTA,2018,14,49.156572,-122.941341
HWY 91 & HWY 91 OFFRAMP & HWY 91 ONRAMP & HWY 99,Casualty,DELTA,2018,14,49.092212,-122.894005
HWY 99 & RIVER RD,Casualty,DELTA,2018,15,49.114086,-123.066169
116 ST & 80 AVE,Casualty,DELTA,2018,16,49.148612,-122.901433
120 ST & 68 AVE,Casualty,DELTA,2018,16,49.126719,-122.890371
64 AVE & 64 AVE OFFRAMP & 64 AVE ONRAMP & HWY 91 & KITTSON PKY & KITTSON PKY OFFRAMP & KITTSON PKY ONRAMP,Casualty,DELTA,2018,16,49.11947,-122.92689
56 ST & HWY 17 & TURNING LANE,Casualty,DELTA,2018,17,49.042875,-123.068691
72 AVE & NICHOLSON RD,Casualty,DELTA,2018,17,49.134036,-122.893649
ALEX FRASER BRIDGE & CLIVEDEN AVE & CLIVEDEN AVE OFFRAMP & CLIVEDEN AVE ONRAMP & HWY 91,Casualty,DELTA,2018,18,49.170914,-122.951312
HWY 17 & HWY 17 OFFRAMP,Casualty,DELTA,2018,18,49.095891,-123.02691
HWY 17A & HWY 17A OFFRAMP & HWY 17A ONRAMP & HWY 99,Casualty,DELTA,2018,18,49.107741,-123.055663
HWY 17A & LADNER TRUNK RD & TURNING LANE,Casualty,DELTA,2018,18,49.090175,-123.056956
HWY 91 CONN & NORDEL WAY & WEIGH SCALE RD & TURNING LANE,Casualty,DELTA,2018,18,49.146775,-122.943284
116 ST & 72 AVE,Casualty,DELTA,2018,19,49.133961,-122.900947
120 ST & 92 AVE,Casualty,DELTA,2018,19,49.170451,-122.890265
52 ST & HWY 17,Casualty,DELTA,2018,20,49.037516,-123.079701
120 ST & 86 AVE,Casualty,DELTA,2018,21,49.159584,-122.890346
120 ST & 70 AVE,Casualty,DELTA,2018,22,49.130361,-122.890372
120 ST & 75A AVE,Casualty,DELTA,2018,22,49.140178,-122.890375
HWY 17 & HWY 91 CONN & HWY 91 CONN OFFRAMP & HWY 91 CONN ONRAMP,Casualty,DELTA,2018,22,49.149055,-122.953375
112 ST & 72 AVE,Casualty,DELTA,2018,25,49.13386,-122.91264
120 ST & 82 AVE,Casualty,DELTA,2018,25,49.152259,-122.890381
116 ST & NORDEL WAY,Casualty,DELTA,2018,29,49.16172,-122.902147
120 ST & 84 AVE,Casualty,DELTA,2018,31,49.155982,-122.890393
HWY 91 & NORDEL WAY,Casualty,DELTA,2018,33,49.145309,-122.936661
84 AVE & NORDEL WAY,Casualty,DELTA,2018,34,49.158056,-122.926637
120 ST & 88 AVE,Casualty,DELTA,2018,38,49.163208,-122.890341
72 AVE & 72 AVE OFFRAMP & 72 AVE ONRAMP & HWY 91 & HWY 91 OFFRAMP & HWY 91 ONRAMP,Casualty,DELTA,2018,42,49.133851,-122.927507
120 ST & 64 AVE,Casualty,DELTA,2018,46,49.11933,-122.890416
120 ST & 80 AVE,Casualty,DELTA,2018,47,49.1486,-122.890378
120 ST & 96 AVE,Casualty,DELTA,2018,47,49.177142,-122.890164
120 ST & NORDEL WAY,Casualty,DELTA,2018,54,49.162019,-122.890338
120 ST & 58 AVE & HWY 10 & TURNING LANE,Casualty,DELTA,2018,59,49.108236,-122.890432
120 ST & 72 AVE,Casualty,DELTA,2018,88,49.134037,-122.890359
1 AVE & 56 ST,Casualty,DELTA,2019,1,49.00446,-123.068649
104 ST & 64 AVE,Casualty,DELTA,2019,1,49.119195,-122.934837
109A ST & 78 AVE,Casualty,DELTA,2019,1,49.145179,-122.920153
112 ST & 78A AVE,Casualty,DELTA,2019,1,49.145337,-122.912577
112 ST & 83 AVE,Casualty,DELTA,2019,1,49.15427,-122.912395
112 ST & LADNER TRUNK RD,Casualty,DELTA,2019,1,49.098232,-122.912642
112 ST & MONROE DR,Casualty,DELTA,2019,1,49.144497,-122.912598
113 ST & 88 AVE,Casualty,DELTA,2019,1,49.163319,-122.909214
114 ST & 81A AVE,Casualty,DELTA,2019,1,49.151314,-122.906969
114 ST & 82 AVE,Casualty,DELTA,2019,1,49.152217,-122.906966
114 ST & 84 AVE,Casualty,DELTA,2019,1,49.155967,-122.906954
114A ST & 72 AVE,Casualty,DELTA,2019,1,49.133922,-122.905442
115 ST & 75A AVE,Casualty,DELTA,2019,1,49.140139,-122.904327
115 ST & 80 AVE,Casualty,DELTA,2019,1,49.148621,-122.904167
116 ST & 72A AVE,Casualty,DELTA,2019,1,49.134834,-122.901513
116 ST & 76 AVE,Casualty,DELTA,2019,1,49.140951,-122.901416
116 ST & 83 AVE,Casualty,DELTA,2019,1,49.154118,-122.901502
116A ST & 78A AVE,Casualty,DELTA,2019,1,49.145971,-122.90004
117 ST & 79A AVE,Casualty,DELTA,2019,1,49.147702,-122.898671
117B ST & 84 AVE,Casualty,DELTA,2019,1,49.155922,-122.896745
118 ST & 72A AVE,Casualty,DELTA,2019,1,49.13489,-122.895987
118 ST & 80 AVE,Casualty,DELTA,2019,1,49.148599,-122.895872
118A ST & 84A AVE,Casualty,DELTA,2019,1,49.156799,-122.893983
118A ST & 85A AVE,Casualty,DELTA,2019,1,49.158256,-122.893902
119 ST & 79A AVE,Casualty,DELTA,2019,1,49.147721,-122.893642
119 ST & 80 AVE,Casualty,DELTA,2019,1,49.14859,-122.893646
12 AVE & 50B ST,Casualty,DELTA,2019,1,49.024691,-123.083228
12 AVE & 52 ST,Casualty,DELTA,2019,1,49.0247,-123.079766
12 AVE & 55 ST,Casualty,DELTA,2019,1,49.024705,-123.072136
120 ST & 62 AVE,Casualty,DELTA,2019,1,49.115594,-122.89043
120 ST & 85 AVE,Casualty,DELTA,2019,1,49.157419,-122.890372
120 ST & 92A AVE,Casualty,DELTA,2019,1,49.171372,-122.890249
120 ST & 94 AVE,Casualty,DELTA,2019,1,49.17402,-122.890201
120 ST & 95 AVE & MALL ACCESS,Casualty,DELTA,2019,1,49.175047,-122.890195
120 ST & PREDDY DR,Casualty,DELTA,2019,1,49.107205,-122.890416
120 ST & WADE RD,Casualty,DELTA,2019,1,49.124117,-122.890373
14B AVE & 56 ST & VIEW CRES,Casualty,DELTA,2019,1,49.029737,-123.068679
16 AVE & FARRELL AVE,Casualty,DELTA,2019,1,49.031973,-123.062247
28 AVE & 53 ST,Casualty,DELTA,2019,1,49.053868,-123.076903
33A AVE & 41B ST,Casualty,DELTA,2019,1,49.063349,-123.109606
34B AVE & ARTHUR DR,Casualty,DELTA,2019,1,49.0661,-123.077582
36 AVE & HWY 17,Casualty,DELTA,2019,1,49.068473,-123.036054
4 AVE & 56 ST & SOUTHLANDS DR,Casualty,DELTA,2019,1,49.010096,-123.068646
41B ST & 41B ST CONNECTOR RD & DELTAPORT WAY & TURNING LANE,Casualty,DELTA,2019,1,49.059851,-123.110239
44 AVE & MAPLE LANE,Casualty,DELTA,2019,1,49.083054,-123.075165
47 AVE & 47A ST,Casualty,DELTA,2019,1,49.088353,-123.091532
47 AVE & 48B ST,Casualty,DELTA,2019,1,49.08833,-123.088705
47A AVE & 48B ST,Casualty,DELTA,2019,1,49.089255,-123.088698
48 AVE & LAIDLAW ST,Casualty,DELTA,2019,1,49.090145,-123.085829
49A AVE & 54 ST,Casualty,DELTA,2019,1,49.092587,-123.073727
52 AVE & CRESCENT DR,Casualty,DELTA,2019,1,49.097729,-123.066046
52 ST & FISHERMAN WAY,Casualty,DELTA,2019,1,49.043085,-123.079709
53 ST & 6 AVE,Casualty,DELTA,2019,1,49.013645,-123.076936
53A ST & UPLAND DR,Casualty,DELTA,2019,1,49.031378,-123.075322
55 ST & 5B AVE,Casualty,DELTA,2019,1,49.012958,-123.071407
56 ST & 6 AVE,Casualty,DELTA,2019,1,49.013768,-123.068623
56 ST & 8 AVE,Casualty,DELTA,2019,1,49.01737,-123.068654
56 ST & VIEW CRES & MALL ACCESS,Casualty,DELTA,2019,1,49.027466,-123.068688
57 ST & GROVE AVE,Casualty,DELTA,2019,1,49.095064,-123.065224
60 AVE & 62B ST & HWY 17A & TURNING LANE,Casualty,DELTA,2019,1,49.112156,-123.051242
60 AVE & 64 ST,Casualty,DELTA,2019,1,49.111956,-123.046084
64 AVE & MCKENZIE DR,Casualty,DELTA,2019,1,49.119337,-122.910354
70 AVE & NICHOLSON RD,Casualty,DELTA,2019,1,49.130348,-122.893617
72 AVE & BLAKE DR,Casualty,DELTA,2019,1,49.133904,-122.917347
72 ST & CHURCHILL ST,Casualty,DELTA,2019,1,49.082385,-123.024113
72 ST & HOPCOTT RD & RIVER RD,Casualty,DELTA,2019,1,49.136998,-123.025721
80 ST & VANTAGE WAY,Casualty,DELTA,2019,1,49.142592,-123.001616
96 ST & HORNBY DR,Casualty,DELTA,2019,1,49.090058,-122.957132
96 ST & HWY 91 CONN & RIVER RD & TURNING LANE,Casualty,DELTA,2019,1,49.152882,-122.956188
96 ST & RIVER RD,Casualty,DELTA,2019,1,49.153102,-122.956964
ALEX FRASER BRIDGE & HWY 91 & NORDEL CRT,Casualty,DELTA,2019,1,49.149452,-122.938514
ALEXANDER RD & RIVER RD,Casualty,DELTA,2019,1,49.150917,-122.991249
ALEXANDER RD & RIVER WAY,Casualty,DELTA,2019,1,49.146427,-122.99178
ARTHUR DR & DELTAPORT WAY,Casualty,DELTA,2019,1,49.059592,-123.07785
ARTHUR DR & TURNING LANE,Casualty,DELTA,2019,1,49.061644,-123.077188
AUDLEY BLVD & CLIVEDEN AVE,Casualty,DELTA,2019,1,49.177097,-122.935234
AUDLEY BLVD & DERWENT WAY,Casualty,DELTA,2019,1,49.175862,-122.932506
BENTLEY DR & FERRY RD & WESTMINSTER AVE,Casualty,DELTA,2019,1,49.097049,-123.078419
BLUE HERON WAY & SALISH SEA DR & MALL ACCESS & TURNING LANE,Casualty,DELTA,2019,1,49.037637,-123.090292
BRAID RD & ENDERBY AVE & KIRKWOOD RD,Casualty,DELTA,2019,1,49.02979,-123.059975
BROOKE RD & RIVER RD,Casualty,DELTA,2019,1,49.165304,-122.926442
CANOE PASS WAY & MALL ACCESS,Casualty,DELTA,2019,1,49.041393,-123.082601
